occurrence_id,context_id,selected_word,source_file,sentence_index,match_index_in_sentence,target_text,target_start,target_end,previous_sentence,sentence_text,next_sentence,context,context_word_count,cluster_id,weak_label,weak_label_reason,model_text,split,predicted_label,prediction_probability
2220,A10231(1):16028,trade,A10231(1).txt,16028,1,trade,703,708,their sin they be bring up altogether to feat of arm and activity from their childhood admirable able to wind and turn themselves and be very resolute and desperate bind themselves by oath to live and die with their king or Lord no nayro woman may enter into Calicut but one night in the year when the city be full of light and then they go with the Nayros to behold and gaze their fill they intend nothing but their,lust and think that if they die virgin they shall never enter into paradise the Biabari the Biabari be another sort and be merchant gentile and enjoy great privilege the king can put they to death but by sentence of the principal of themselves they be the only merchant before the moor trade there and still enjoy many possession these marry one wife and their child inherit and they may touch the nayro the cagianem be a sect of the,Nayros have a law and idol by themselves which they may never alter they make tile to cover the temple and the king palace the nayro may be with their woman but must wash themselves before they go home another sect be call Manantamar which be launderer nor may they or their posterity be of other function nor may they mingle themselves with any other generation they have idol ceremony and temple by themselves the Nayros may use their wife,their sin they be bring up altogether to feat of arm and activity from their childhood admirable able to wind and turn themselves and be very resolute and desperate bind themselves by oath to live and die with their king or Lord no nayro woman may enter into Calicut but one night in the year when the city be full of light and then they go with the Nayros to behold and gaze their fill they intend nothing but their lust and think that if they die virgin they shall never enter into paradise the Biabari the Biabari be another sort and be merchant gentile and enjoy great privilege the king can put they to death but by sentence of the principal of themselves they be the only merchant before the moor trade there and still enjoy many possession these marry one wife and their child inherit and they may touch the nayro the cagianem be a sect of the Nayros have a law and idol by themselves which they may never alter they make tile to cover the temple and the king palace the nayro may be with their woman but must wash themselves before they go home another sect be call Manantamar which be launderer nor may they or their posterity be of other function nor may they mingle themselves with any other generation they have idol ceremony and temple by themselves the Nayros may use their wife,240,0,commercial_exchange,merchant,their sin they be bring up altogether to feat of arm and activity from their childhood admirable able to wind and turn themselves and be very resolute and desperate bind themselves by oath to live and die with their king or lord no nayro woman may enter into calicut but one night in the year when the city be full of light and then they go with the nayros to behold and gaze their fill they intend nothing but their lust and think that if they die virgin they shall never enter into paradise the biabari the biabari be another sort and be gentile and enjoy great privilege the king can put they to death but by sentence of the principal of themselves they be the only before the moor there and still enjoy many possession these marry one wife and their child inherit and they may touch the nayro the cagianem be a sect of the nayros have a law and idol by themselves which they may never alter they make tile to cover the temple and the king palace the nayro may be with their woman but must wash themselves before they go home another sect be call manantamar which be launderer nor may they or their posterity be of other function nor may they mingle themselves with any other generation they have idol ceremony and temple by themselves the nayros may use their wife,test,occupation_or_craft,0.5667549148601261
4974,A68617:7999,trade,A68617.txt,7999,1,trade,245,250,dec.,of a ancient house of great reputation in the empire of Otho the second who charter to the family of the be yet extant but now almost antiquate rot and ruin with antiquity he begin to embrace the sea and use navigation in his childhood and trade many year into Syria and other part of the east and become also a maker of card for the Sea the fame of the Portugal navigation bring he thither to learn the coast,of Africa and with their skill to amend his card and withal his fortune there he marry a wife Philippe de Perestrello by who he have his son james and trade the coast of Guinea some skill it be manifest he have in the latin tongue and be very studious of the mathematics be also in his religion according to that knowledge he have very devout Botero rel.,dec. of a ancient house of great reputation in the empire of Otho the second who charter to the family of the be yet extant but now almost antiquate rot and ruin with antiquity he begin to embrace the sea and use navigation in his childhood and trade many year into Syria and other part of the east and become also a maker of card for the Sea the fame of the Portugal navigation bring he thither to learn the coast of Africa and with their skill to amend his card and withal his fortune there he marry a wife Philippe de Perestrello by who he have his son james and trade the coast of Guinea some skill it be manifest he have in the latin tongue and be very studious of the mathematics be also in his religion according to that knowledge he have very devout Botero rel.,149,3,occupation_or_craft,skill,dec. of a ancient house of great reputation in the empire of otho the second who charter to the family of the be yet extant but now almost antiquate rot and ruin with antiquity he begin to embrace the sea and use navigation in his childhood and many year into syria and other part of the east and become also a maker of card for the sea the fame of the portugal navigation bring he thither to learn the coast of africa and with their to amend his card and withal his fortune there he marry a wife philippe de perestrello by who he have his son james and the coast of guinea some it be manifest he have in the latin tongue and be very studious of the mathematics be also in his religion according to that knowledge he have very devout botero rel.,test,commercial_exchange,0.5690287908504637
4975,A68617:8000,trade,A68617.txt,8000,1,trade,561,566,of a ancient house of great reputation in the empire of Otho the second who charter to the family of the be yet extant but now almost antiquate rot and ruin with antiquity he begin to embrace the sea and use navigation in his childhood and trade many year into Syria and other part of the east and become also a maker of card for the Sea the fame of the Portugal navigation bring he thither to learn the coast,of Africa and with their skill to amend his card and withal his fortune there he marry a wife Philippe de Perestrello by who he have his son james and trade the coast of Guinea some skill it be manifest he have in the latin tongue and be very studious of the mathematics be also in his religion according to that knowledge he have very devout Botero rel.,vn.,of a ancient house of great reputation in the empire of Otho the second who charter to the family of the be yet extant but now almost antiquate rot and ruin with antiquity he begin to embrace the sea and use navigation in his childhood and trade many year into Syria and other part of the east and become also a maker of card for the Sea the fame of the Portugal navigation bring he thither to learn the coast of Africa and with their skill to amend his card and withal his fortune there he marry a wife Philippe de Perestrello by who he have his son james and trade the coast of Guinea some skill it be manifest he have in the latin tongue and be very studious of the mathematics be also in his religion according to that knowledge he have very devout Botero rel. vn.,149,3,occupation_or_craft,skill,of a ancient house of great reputation in the empire of otho the second who charter to the family of the be yet extant but now almost antiquate rot and ruin with antiquity he begin to embrace the sea and use navigation in his childhood and many year into syria and other part of the east and become also a maker of card for the sea the fame of the portugal navigation bring he thither to learn the coast of africa and with their to amend his card and withal his fortune there he marry a wife philippe de perestrello by who he have his son james and the coast of guinea some it be manifest he have in the latin tongue and be very studious of the mathematics be also in his religion according to that knowledge he have very devout botero rel. vn.,test,commercial_exchange,0.5690287908504637
1751,A07605:8,trade,A07605.txt,8,1,trade,336,341,a Gentile and very Idolator.,"But Mahumet being an Orphan at the age of eight yeares, was left in the regiment of one of his vncles, named Abutaliph, who caused him to be instructed by a Iewe in the Mathematical and naturall Sciences* and after that to be married at the age of fifteene or sixteene years, and then instructed him in the trade of Merchandize, which hee practized both in Egipt and Sury, wher not a litle he frequented the company of Iewes and","Christians, but chiefely with a Moncke of the order of saint Benet called Iohn, (as the Bishop of Ptolomais or A^on reporteth,) as also with another Monck called Sergius an hereticall Nestorian, of who^ he learned the holy Scriptures, and especially the old and new Testament.","a Gentile and very Idolator. But Mahumet being an Orphan at the age of eight yeares, was left in the regiment of one of his vncles, named Abutaliph, who caused him to be instructed by a Iewe in the Mathematical and naturall Sciences* and after that to be married at the age of fifteene or sixteene years, and then instructed him in the trade of Merchandize, which hee practized both in Egipt and Sury, wher not a litle he frequented the company of Iewes and Christians, but chiefely with a Moncke of the order of saint Benet called Iohn, (as the Bishop of Ptolomais or A^on reporteth,) as also with another Monck called Sergius an hereticall Nestorian, of who^ he learned the holy Scriptures, and especially the old and new Testament.",131,1,commercial_exchange,company,"a gentile and very idolator. but mahumet being an orphan at the age of eight yeares, was left in the regiment of one of his vncles, named abutaliph, who caused him to be instructed by a iewe in the mathematical and naturall sciences* and after that to be married at the age of fifteene or sixteene years, and then instructed him in the of merchandize, which hee practized both in egipt and sury, wher not a litle he frequented the of iewes and christians, but chiefely with a moncke of the order of saint benet called iohn, (as the bishop of ptolomais or a^on reporteth,) as also with another monck called sergius an hereticall nestorian, of who^ he learned the holy scriptures, and especially the old and new testament.",test,occupation_or_craft,0.5712791734845222
1113,A06785:1924,trade,A06785.txt,1924,1,Trade,177,182,Let not your Heroical Virtues for the Public good be blemished with private Centres of Commerce:,but be you a means that Phoebus himself will be pleased to drive the Chariot of Trade:,"this Centre, whereby the Horses of all societies and corporations my draw a like in the course of Trade by his wise guiding and direction:","Let not your Heroical Virtues for the Public good be blemished with private Centres of Commerce: but be you a means that Phoebus himself will be pleased to drive the Chariot of Trade: this Centre, whereby the Horses of all societies and corporations my draw a like in the course of Trade by his wise guiding and direction:",58,3,commercial_exchange,commerce,"let not your heroical virtues for the public good be blemished with private centres of : but be you a means that phoebus himself will be pleased to drive the chariot of : this centre, whereby the horses of all societies and corporations my draw a like in the course of by his wise guiding and direction:",test,occupation_or_craft,0.572739993060622
5679,A68617:18594,trade,A68617.txt,18594,1,trade,517,522,the portugal go to malacca where have leave seven of their ship the rest return the dutch have now repair themselves take this opportunity and make a unexpected return take one of the Portugal ship slay the man fire the vessel two other fight with the dutch vice-admiral tell both on fire and be consume in both element anger a four also yield the rest be fire by the portugal at malacca be before disfurnish lest they shall fall into,the enemy power dutch woman and family send ja^an the dutch also enterprise a n^w trade at the (@) of go^d ho^e for t^ayne oil and scale skin and ox hide o^ which Isaac le more bring home at once 45000.,seal skin and 500 803.,the portugal go to malacca where have leave seven of their ship the rest return the dutch have now repair themselves take this opportunity and make a unexpected return take one of the Portugal ship slay the man fire the vessel two other fight with the dutch vice-admiral tell both on fire and be consume in both element anger a four also yield the rest be fire by the portugal at malacca be before disfurnish lest they shall fall into the enemy power dutch woman and family send ja^an the dutch also enterprise a n^w trade at the (@) of go^d ho^e for t^ayne oil and scale skin and ox hide o^ which Isaac le more bring home at once 45000. seal skin and 500 803.,126,3,commercial_exchange,ship,the portugal go to malacca where have leave seven of their the rest return the dutch have now repair themselves take this opportunity and make a unexpected return take one of the portugal slay the man fire the vessel two other fight with the dutch vice-admiral tell both on fire and be consume in both element anger a four also yield the rest be fire by the portugal at malacca be before disfurnish lest they shall fall into the enemy power dutch woman and family send ja^an the dutch also enterprise a n^w at the (@) of go^d ho^e for t^ayne oil and scale skin and ox hide o^ which isaac le more bring home at once 45000. seal skin and 500 803.,test,occupation_or_craft,0.5783209761954914
3658,A11408:2570,trade,A11408.txt,2570,1,trade,139,144,"Hereby appeares that he, before the Flood, had betooke himselfe to the vocation of planting and tilling, with all that belonged thereto.","A trade worthy such holy Fathers, and well beseeming their long liues.","For then, and a long time after, was this exercise (by good right) held a lawfull vsurie, a gaine void of Enuie, an Art maintaining all Arts, and the true meanes of long liuing.","Hereby appeares that he, before the Flood, had betooke himselfe to the vocation of planting and tilling, with all that belonged thereto. A trade worthy such holy Fathers, and well beseeming their long liues. For then, and a long time after, was this exercise (by good right) held a lawfull vsurie, a gaine void of Enuie, an Art maintaining all Arts, and the true meanes of long liuing.",68,2,occupation_or_craft,art,"hereby appeares that he, before the flood, had betooke himselfe to the vocation of planting and tilling, with all that belonged thereto. a worthy such holy fathers, and well beseeming their long liues. for then, and a long time after, was this exercise (by good right) held a lawfull vsurie, a gaine void of enuie, an maintaining all arts, and the true meanes of long liuing.",test,commercial_exchange,0.5827059573061488
4398,A15591:746,trade,A15591.txt,746,2,Trade,388,393,"yet men agreeing together, and taking their turnes it is not much.","Much might be spoken of the benefit that may come to such as shall here plant by Trade with the Indians for Furs, if men take a right course for obtaining the same, for I dare presume vpon that small experience I haue had, to affirme, that the English, Dutch, and French, returne yeere∣ly many thousand pounds profits by Trade onely from that Iland, on which we are seated.","Tobacco may be there planted, but not with that profit as in some other places, neither were it profitable there to follow it, though the increase were equall, because fish is a better and richer Commoditie, and more necessary, which may be and are there had in as great abundance as in any other part of the world;","yet men agreeing together, and taking their turnes it is not much. Much might be spoken of the benefit that may come to such as shall here plant by Trade with the Indians for Furs, if men take a right course for obtaining the same, for I dare presume vpon that small experience I haue had, to affirme, that the English, Dutch, and French, returne yeere∣ly many thousand pounds profits by Trade onely from that Iland, on which we are seated. Tobacco may be there planted, but not with that profit as in some other places, neither were it profitable there to follow it, though the increase were equall, because fish is a better and richer Commoditie, and more necessary, which may be and are there had in as great abundance as in any other part of the world;",139,3,occupation_or_craft,follow,"yet men agreeing together, and taking their turnes it is not much. much might be spoken of the benefit that may come to such as shall here plant by with the indians for furs, if men take a right course for obtaining the same, for i dare presume vpon that small experience i haue had, to affirme, that the english, dutch, and french, returne yeere∣ly many thousand pounds profits by onely from that iland, on which we are seated. tobacco may be there planted, but not with that profit as in some other places, neither were it profitable there to it, though the increase were equall, because fish is a better and richer commoditie, and more necessary, which may be and are there had in as great abundance as in any other part of the world;",test,commercial_exchange,0.5866158448104963
7446,Wealth_Nations:27303,trade,Wealth_Nations.txt,27303,1,trade,77,82,greater quantity of productive labor.,"The natural good effects of the colony trade, however, more than",counterbalance to Great Britain the bad effects of the monopoly;,"greater quantity of productive labor. The natural good effects of the colony trade, however, more than counterbalance to Great Britain the bad effects of the monopoly;",26,2,occupation_or_craft,labor,"greater quantity of productive . the natural good effects of the colony , however, more than counterbalance to great britain the bad effects of the monopoly;",test,commercial_exchange,0.5896517635000333
1705,A07594__Circle_of_Commerce:2285,trade,A07594__Circle_of_Commerce.txt,2285,1,Trade,81,86,Hic labor hoc opus erat:,"in both theſe I beſtowed my former time and paines,Free Trade publiſhed, An.",1622.,"Hic labor hoc opus erat: in both theſe I beſtowed my former time and paines,Free Trade publiſhed, An. 1622.",19,3,occupation_or_craft,labor,"hic hoc opus erat: in both theſe i beſtowed my former time and paines,free publiſhed, an. 1622.",test,commercial_exchange,0.594960371903633
6418,A71307:1616,trade,A71307.txt,1616,1,trade,577,582,speak on left alive for what the soldier spare the citizen in revenge of their disorder pillage and villainy do to their woman bereave they of their life who be dead be not suffer to be bury but lay above the ground as a prey to the dog and fowl of the air heavy likewise be the conqueror hand upon the christian which take abdelas part most of they for their five month service to Abdela be either slay in,the fury of battle or after have his throat cut and this be the end of they who have live in the straits of Gibraltar and the mediterranean sea not as merchant by honest trade but have commit spoil upon diverse seafaring man Pi^ats end feel the bloody hand of a barbarous nation as a deserve punishment send from God to execute justice for their manifold commit wrong and outrage this battle be lose with the great bloodshed that any,have be since these war begin Muley Abdela flee to Fez a hundred person of his whole army not leave alive to bear Sidan m^ster of the field and Moroc^ or Moruecos the king house a castle he company and Sidan master of the field enter the city of Moruecos have another task to take in hand ere he can settle himself quiet in his own nest.,speak on left alive for what the soldier spare the citizen in revenge of their disorder pillage and villainy do to their woman bereave they of their life who be dead be not suffer to be bury but lay above the ground as a prey to the dog and fowl of the air heavy likewise be the conqueror hand upon the christian which take abdelas part most of they for their five month service to Abdela be either slay in the fury of battle or after have his throat cut and this be the end of they who have live in the straits of Gibraltar and the mediterranean sea not as merchant by honest trade but have commit spoil upon diverse seafaring man Pi^ats end feel the bloody hand of a barbarous nation as a deserve punishment send from God to execute justice for their manifold commit wrong and outrage this battle be lose with the great bloodshed that any have be since these war begin Muley Abdela flee to Fez a hundred person of his whole army not leave alive to bear Sidan m^ster of the field and Moroc^ or Moruecos the king house a castle he company and Sidan master of the field enter the city of Moruecos have another task to take in hand ere he can settle himself quiet in his own nest.,227,3,commercial_exchange,"company, merchant",speak on left alive for what the soldier spare the citizen in revenge of their disorder pillage and villainy do to their woman bereave they of their life who be dead be not suffer to be bury but lay above the ground as a prey to the dog and fowl of the air heavy likewise be the conqueror hand upon the christian which take abdelas part most of they for their five month service to abdela be either slay in the fury of battle or after have his throat cut and this be the end of they who have live in the straits of gibraltar and the mediterranean sea not as by honest but have commit spoil upon diverse seafaring man pi^ats end feel the bloody hand of a barbarous nation as a deserve punishment send from god to execute justice for their manifold commit wrong and outrage this battle be lose with the great bloodshed that any have be since these war begin muley abdela flee to fez a hundred person of his whole army not leave alive to bear sidan m^ster of the field and moroc^ or moruecos the king house a castle he and sidan master of the field enter the city of moruecos have another task to take in hand ere he can settle himself quiet in his own nest.,test,occupation_or_craft,0.6008065850267559
4066,A13415:7921,trade,A13415.txt,7921,1,trade,532,537,"And should persecution come, she will be no Martyr, she will neither hang for one religion, or burne for another, shee knowes that she came a raw creature into the world, and her resolution is, that neither re∣ligion or conscience shall send her roasted out of it.","And thus I would haue the Reader to con∣sider, that the paines that I haue taken in this description of a Bawd, is more then I would willingly doe for the honestest woman that dwels betweene Smithfield barres and Clerken∣well, and I know that there is not any of the trade so ingratefull, but that if my selfe or any friend of mine haue occasion to vse them, they will doe their best for me, and goe as neere as they can to take our money.","Neither haue I discoursed of any vpstart new fangled bable or toy, but of an ancient solid, reall, and lasting thing, for when all trades are trade∣falne and broken, a Bawd may set vp with lit∣tle worth, or a thing of naught, and many times her lucke is so fortunate, that she will A Bawd is an excellent Chimmist.","And should persecution come, she will be no Martyr, she will neither hang for one religion, or burne for another, shee knowes that she came a raw creature into the world, and her resolution is, that neither re∣ligion or conscience shall send her roasted out of it. And thus I would haue the Reader to con∣sider, that the paines that I haue taken in this description of a Bawd, is more then I would willingly doe for the honestest woman that dwels betweene Smithfield barres and Clerken∣well, and I know that there is not any of the trade so ingratefull, but that if my selfe or any friend of mine haue occasion to vse them, they will doe their best for me, and goe as neere as they can to take our money. Neither haue I discoursed of any vpstart new fangled bable or toy, but of an ancient solid, reall, and lasting thing, for when all trades are trade∣falne and broken, a Bawd may set vp with lit∣tle worth, or a thing of naught, and many times her lucke is so fortunate, that she will A Bawd is an excellent Chimmist.",192,2,commercial_exchange,money,"and should persecution come, she will be no martyr, she will neither hang for one religion, or burne for another, shee knowes that she came a raw creature into the world, and her resolution is, that neither re∣ligion or conscience shall send her roasted out of it. and thus i would haue the reader to con∣sider, that the paines that i haue taken in this description of a bawd, is more then i would willingly doe for the honestest woman that dwels betweene smithfield barres and clerken∣well, and i know that there is not any of the so ingratefull, but that if my selfe or any friend of mine haue occasion to vse them, they will doe their best for me, and goe as neere as they can to take our . neither haue i discoursed of any vpstart new fangled bable or toy, but of an ancient solid, reall, and lasting thing, for when all trades are ∣falne and broken, a bawd may set vp with lit∣tle worth, or a thing of naught, and many times her lucke is so fortunate, that she will a bawd is an excellent chimmist.",test,occupation_or_craft,0.6623309986071273
