occurrence_id,context_id,selected_word,source_file,sentence_index,match_index_in_sentence,target_text,target_start,target_end,previous_sentence,sentence_text,next_sentence,context,context_word_count,cluster_id,weak_label,weak_label_reason,model_text,split,predicted_label,prediction_probability
4613,A16489:3196,trade,A16489.txt,3196,1,trade,160,165,"which is of Trafficke, availeth nothing the French Kings:","for they hold it here a base and sordid kinde of profession for a Gentleman, much more for a King, to trade by Merchandize.","And by the Lawes of England, France and Germanie, he loseth the quality of a Nobleman, that doth Trafficke.","which is of Trafficke, availeth nothing the French Kings: for they hold it here a base and sordid kinde of profession for a Gentleman, much more for a King, to trade by Merchandize. And by the Lawes of England, France and Germanie, he loseth the quality of a Nobleman, that doth Trafficke.",52,3,occupation_or_craft,profession,"which is of trafficke, availeth nothing the french kings: for they hold it here a base and sordid kinde of for a gentleman, much more for a king, to by merchandize. and by the lawes of england, france and germanie, he loseth the quality of a nobleman, that doth trafficke.",train,occupation_or_craft,0.529881880091674
4163,A13821:2073,trade,A13821.txt,2073,1,trade,801,806,"But those that haue reached to seauen yeares, haue layed away all their flatnesse and smoothnesse, neither can any man afterwards, either by the figure and quality of their bo∣dies or skinnes, iudge or discerne certainely their age (as wee say by experience in Hor∣ses:) For the elder sort of them are rough, hard, thinne and leane scragges, staruelinges, lothsome to touch and to looke vpon, somewhat long, nothing but skinne and bone, yet very notorious and goodly too see to, in regard of their grauity, hoarenes and aunciency.","But as they be in forme and shape, nothing so excellent, so yet in experience and industrie they farre outstrippe the younger sort, as those whom time hath made more learned, and length of dayes ioyned with vse, hath sufficiently instructed and brought vp in the Art or trade of hony-making.","The place likewise altereth one whiles their forme, and sometimes againe their nature, (as their sexe and age do both.) For in the Islands of Molucea, there be Bees very like to The differēce of the forme of Bees, ac∣cording to the place.","But those that haue reached to seauen yeares, haue layed away all their flatnesse and smoothnesse, neither can any man afterwards, either by the figure and quality of their bo∣dies or skinnes, iudge or discerne certainely their age (as wee say by experience in Hor∣ses:) For the elder sort of them are rough, hard, thinne and leane scragges, staruelinges, lothsome to touch and to looke vpon, somewhat long, nothing but skinne and bone, yet very notorious and goodly too see to, in regard of their grauity, hoarenes and aunciency. But as they be in forme and shape, nothing so excellent, so yet in experience and industrie they farre outstrippe the younger sort, as those whom time hath made more learned, and length of dayes ioyned with vse, hath sufficiently instructed and brought vp in the Art or trade of hony-making. The place likewise altereth one whiles their forme, and sometimes againe their nature, (as their sexe and age do both.) For in the Islands of Molucea, there be Bees very like to The differēce of the forme of Bees, ac∣cording to the place.",183,0,occupation_or_craft,art,"but those that haue reached to seauen yeares, haue layed away all their flatnesse and smoothnesse, neither can any man afterwards, either by the figure and quality of their bo∣dies or skinnes, iudge or discerne certainely their age (as wee say by experience in hor∣ses:) for the elder sort of them are rough, hard, thinne and leane scragges, staruelinges, lothsome to touch and to looke vpon, somewhat long, nothing but skinne and bone, yet very notorious and goodly too see to, in regard of their grauity, hoarenes and aunciency. but as they be in forme and shape, nothing so excellent, so yet in experience and industrie they farre outstrippe the younger sort, as those whom time hath made more learned, and length of dayes ioyned with vse, hath sufficiently instructed and brought vp in the or of hony-making. the place likewise altereth one whiles their forme, and sometimes againe their nature, (as their sexe and age do both.) for in the islands of molucea, there be bees very like to the differēce of the forme of bees, ac∣cording to the place.",train,occupation_or_craft,0.6490059995288746
6006,A71305:5339,trade,A71305.txt,5339,1,trade,617,622,they find many secret in they and very common they say that these eye of i know where stone and precious thing be with a thousand other mystery so that they think they have letter in they to paint a evilfavoured man they paint he in short apparel with a great beard eye and nose they be common all white yet not so white as those of Europe and therefore to they we seem very white the learned man be,very grave of very good capacity and appear outward very modest and grave there be arificer of all art that be in our country and very many with the selfsame manner form of instrument every man be free to follow what trade he will trade without be bind to follow his father trade as diverse time I have hear it speak when I be in Europe and those which will may study forsake or change that course of life they,work very good cheap but in cunning and excellency we most common excel they much though in some thing they be very skilful the service of young man and maid be easy and good cheap because there be great store of people so that a year wage be not above two ducat and meat and drink servant cheap sale of child vile without apparel as there be many poor people that have many son and daughter it be a very,they find many secret in they and very common they say that these eye of i know where stone and precious thing be with a thousand other mystery so that they think they have letter in they to paint a evilfavoured man they paint he in short apparel with a great beard eye and nose they be common all white yet not so white as those of Europe and therefore to they we seem very white the learned man be very grave of very good capacity and appear outward very modest and grave there be arificer of all art that be in our country and very many with the selfsame manner form of instrument every man be free to follow what trade he will trade without be bind to follow his father trade as diverse time I have hear it speak when I be in Europe and those which will may study forsake or change that course of life they work very good cheap but in cunning and excellency we most common excel they much though in some thing they be very skilful the service of young man and maid be easy and good cheap because there be great store of people so that a year wage be not above two ducat and meat and drink servant cheap sale of child vile without apparel as there be many poor people that have many son and daughter it be a very,240,0,occupation_or_craft,"art, follow, work",they find many secret in they and very common they say that these eye of i know where stone and precious thing be with a thousand other mystery so that they think they have letter in they to paint a evilfavoured man they paint he in short apparel with a great beard eye and nose they be common all white yet not so white as those of europe and therefore to they we seem very white the learned man be very grave of very good capacity and appear outward very modest and grave there be arificer of all that be in our country and very many with the selfsame manner form of instrument every man be free to what he will without be bind to his father as diverse time i have hear it speak when i be in europe and those which will may study forsake or change that course of life they very good cheap but in cunning and excellency we most common excel they much though in some thing they be very skilful the service of young man and maid be easy and good cheap because there be great store of people so that a year wage be not above two ducat and meat and drink servant cheap sale of child vile without apparel as there be many poor people that have many son and daughter it be a very,train,occupation_or_craft,0.6967518262940724
6018,A71305:6468,trade,A71305.txt,6468,1,trade,554,559,in Wichida one thousand mile from Mosko and more the same be say by those that know they to have set on work all the year long ten thousand man in make of salt carriage by cart and boat hew of wood and such like beside five thousand bondslave at the least to inhabit and till their Land they have also their physician surgeon apothecary and all manner of artificer of doutches and other belong unto they they be say,to have pay to the emperor for custom to the sum of three and twenty thousand rubbel a year for which cause they be suffer to enjoy their trade beside the maintain of certain garrison on the border of siberia which be near unto they wherein the emperor be content to use their purse till such time as they have get ground in siberia and make it habitable by burn and cut down wood from Wichida to perm above one,thousand verse and then take it all away from they perforce but this in the end be envy and disdain as a matter not stand with their policy to have any so great special a mousick the emperor begin first to pull from they by piece sometime twenty thousand rubbel at a time sometime more till in the end their son that now be be well ease of their stock and have but small part of their father substance the,in Wichida one thousand mile from Mosko and more the same be say by those that know they to have set on work all the year long ten thousand man in make of salt carriage by cart and boat hew of wood and such like beside five thousand bondslave at the least to inhabit and till their Land they have also their physician surgeon apothecary and all manner of artificer of doutches and other belong unto they they be say to have pay to the emperor for custom to the sum of three and twenty thousand rubbel a year for which cause they be suffer to enjoy their trade beside the maintain of certain garrison on the border of siberia which be near unto they wherein the emperor be content to use their purse till such time as they have get ground in siberia and make it habitable by burn and cut down wood from Wichida to perm above one thousand verse and then take it all away from they perforce but this in the end be envy and disdain as a matter not stand with their policy to have any so great special a mousick the emperor begin first to pull from they by piece sometime twenty thousand rubbel at a time sometime more till in the end their son that now be be well ease of their stock and have but small part of their father substance the,240,2,occupation_or_craft,work,in wichida one thousand mile from mosko and more the same be say by those that know they to have set on all the year long ten thousand man in make of salt carriage by cart and boat hew of wood and such like beside five thousand bondslave at the least to inhabit and till their land they have also their physician surgeon apothecary and all manner of artificer of doutches and other belong unto they they be say to have pay to the emperor for custom to the sum of three and twenty thousand rubbel a year for which cause they be suffer to enjoy their beside the maintain of certain garrison on the border of siberia which be near unto they wherein the emperor be content to use their purse till such time as they have get ground in siberia and make it habitable by burn and cut down wood from wichida to perm above one thousand verse and then take it all away from they perforce but this in the end be envy and disdain as a matter not stand with their policy to have any so great special a mousick the emperor begin first to pull from they by piece sometime twenty thousand rubbel at a time sometime more till in the end their son that now be be well ease of their stock and have but small part of their father substance the,train,occupation_or_craft,0.6378893791195478
2345,A10231:29890,trade,A10231.txt,29890,1,trade,349,354,"And the souldiers which sickned in their Armies, were laid forth yet breathing, with bread, water, and a staffe to driue away the beasts and fowles, which yet when their strength failed them, easily deuoured both the meat and keepers.","If any recouered, and returned home, the people shunned him as a ghost, nor would suffer him to follow his former trade of life, till he were expiated by the Magi, and as it were restored again to life.","The Romans in pittie, passing thorow some part of Persia, where they found a carkasse in the field, buried it;","And the souldiers which sickned in their Armies, were laid forth yet breathing, with bread, water, and a staffe to driue away the beasts and fowles, which yet when their strength failed them, easily deuoured both the meat and keepers. If any recouered, and returned home, the people shunned him as a ghost, nor would suffer him to follow his former trade of life, till he were expiated by the Magi, and as it were restored again to life. The Romans in pittie, passing thorow some part of Persia, where they found a carkasse in the field, buried it;",99,1,occupation_or_craft,follow,"and the souldiers which sickned in their armies, were laid forth yet breathing, with bread, water, and a staffe to driue away the beasts and fowles, which yet when their strength failed them, easily deuoured both the meat and keepers. if any recouered, and returned home, the people shunned him as a ghost, nor would suffer him to his former of life, till he were expiated by the magi, and as it were restored again to life. the romans in pittie, passing thorow some part of persia, where they found a carkasse in the field, buried it;",train,occupation_or_craft,0.6332230350158348
4064,A13415:7790,trade,A13415.txt,7790,1,trade,231,236,"thee hath them burnished, pollish'd, punch'd and turnd, and if any of them by a fall, or too much heat be bruis'd, crack'd or broken, shee can soder them together againe, and make them marketable.","There is scarce any Art, mystery, trade or manuall occupation, but a Bawd hath a refe∣rence or allusion to it, or it to her.",Therefore to runne diuision through them all would be long labour to little purpose:,"thee hath them burnished, pollish'd, punch'd and turnd, and if any of them by a fall, or too much heat be bruis'd, crack'd or broken, shee can soder them together againe, and make them marketable. There is scarce any Art, mystery, trade or manuall occupation, but a Bawd hath a refe∣rence or allusion to it, or it to her. Therefore to runne diuision through them all would be long labour to little purpose:",73,3,occupation_or_craft,"art, labour, occupation","thee hath them burnished, pollish'd, punch'd and turnd, and if any of them by a fall, or too much heat be bruis'd, crack'd or broken, shee can soder them together againe, and make them marketable. there is scarce any , mystery, or manuall , but a bawd hath a refe∣rence or allusion to it, or it to her. therefore to runne diuision through them all would be long to little purpose:",train,occupation_or_craft,0.6087994642684059
4790,A17389:28762,trade,A17389.txt,28762,1,trade,277,282,"the soules of seruants are not in the power and at the disposing of Masters, their spirits are free, nor Master nor King can command the conscience.","Vse is, first, for reprofe of such seruants as giue more to their masters then is due, thou oughtest to be of the same calling, trade, labour, &c.","that thy ma∣ster is of, but thou art not bound to bee of the same religion, or humor with thy Master.","the soules of seruants are not in the power and at the disposing of Masters, their spirits are free, nor Master nor King can command the conscience. Vse is, first, for reprofe of such seruants as giue more to their masters then is due, thou oughtest to be of the same calling, trade, labour, &c. that thy ma∣ster is of, but thou art not bound to bee of the same religion, or humor with thy Master.",76,3,occupation_or_craft,"art, calling, labour","the soules of seruants are not in the power and at the disposing of masters, their spirits are free, nor master nor king can command the conscience. vse is, first, for reprofe of such seruants as giue more to their masters then is due, thou oughtest to be of the same , , , &c. that thy ma∣ster is of, but thou not bound to bee of the same religion, or humor with thy master.",train,occupation_or_craft,0.661346646739685
3680,A11774:1328,trade,A11774.txt,1328,1,trade,207,212,"Now how impossible it is for that State o preuent these disasters of theirs, and aduantages of ours, is apparent to any man that obser∣ueth the situation of their Coast and ours.","Thus therefore whether they trade as Marchants or men of warre, and vvhether they labour to increase their Estate at home or abroad, or to hold their owne already acquired, our friendship is so absolutely neces∣sarie, as they can doe nothing vvithout it, nor stir out vvithout leaue.",So that God hath bound vs together by an vndissolueable band of necessitie;,"Now how impossible it is for that State o preuent these disasters of theirs, and aduantages of ours, is apparent to any man that obser∣ueth the situation of their Coast and ours. Thus therefore whether they trade as Marchants or men of warre, and vvhether they labour to increase their Estate at home or abroad, or to hold their owne already acquired, our friendship is so absolutely neces∣sarie, as they can doe nothing vvithout it, nor stir out vvithout leaue. So that God hath bound vs together by an vndissolueable band of necessitie;",93,3,occupation_or_craft,labour,"now how impossible it is for that state o preuent these disasters of theirs, and aduantages of ours, is apparent to any man that obser∣ueth the situation of their coast and ours. thus therefore whether they as marchants or men of warre, and vvhether they to increase their estate at home or abroad, or to hold their owne already acquired, our friendship is so absolutely neces∣sarie, as they can doe nothing vvithout it, nor stir out vvithout leaue. so that god hath bound vs together by an vndissolueable band of necessitie;",train,occupation_or_craft,0.6129372300660791
1970,A09741:8098,trade,A09741.txt,8098,1,trade,191,196,"For as they that goe to plough, labour and toyle in earth, and haue their eyes and their minds continually looking downe vpon the earth:","so they that scrape wealth togeather, whatsoeuer they trade in, handle nothing but earth, for in truth al is but earth, though people are foolishly taken with the outward seeming apparance.","And the dangers of sinne are so manie, in buying, and selling, and trafficking, that it is very hard to trade in anie thing without sinne, specially if once a man be possessed with the greedie desire of gayne.","For as they that goe to plough, labour and toyle in earth, and haue their eyes and their minds continually looking downe vpon the earth: so they that scrape wealth togeather, whatsoeuer they trade in, handle nothing but earth, for in truth al is but earth, though people are foolishly taken with the outward seeming apparance. And the dangers of sinne are so manie, in buying, and selling, and trafficking, that it is very hard to trade in anie thing without sinne, specially if once a man be possessed with the greedie desire of gayne.",95,3,occupation_or_craft,labour,"for as they that goe to plough, and toyle in earth, and haue their eyes and their minds continually looking downe vpon the earth: so they that scrape wealth togeather, whatsoeuer they in, handle nothing but earth, for in truth al is but earth, though people are foolishly taken with the outward seeming apparance. and the dangers of sinne are so manie, in buying, and selling, and trafficking, that it is very hard to in anie thing without sinne, specially if once a man be possessed with the greedie desire of gayne.",train,occupation_or_craft,0.6739846185750834
4642,A16490:922,trade,A16490.txt,922,1,trade,317,322,and Scarlet in Venice.,"And to this purpose I cannot passe it ouer, but I must declare vnto you, that in China, all Artes in a maner, florishe in the highest decree of excellency that may be, for many reasons, but amongst the rest, chiefely for this, bycause the children are bound to follow their fathers mistery and trade.","So that, foras∣much as they are borne, as it were, with a resolute minde to follow their fathers Art, & the fathers hide not from them any thing, but teach them & instruct them with all affection, assiduity, diligence and care:","and Scarlet in Venice. And to this purpose I cannot passe it ouer, but I must declare vnto you, that in China, all Artes in a maner, florishe in the highest decree of excellency that may be, for many reasons, but amongst the rest, chiefely for this, bycause the children are bound to follow their fathers mistery and trade. So that, foras∣much as they are borne, as it were, with a resolute minde to follow their fathers Art, & the fathers hide not from them any thing, but teach them & instruct them with all affection, assiduity, diligence and care:",100,3,occupation_or_craft,"art, follow","and scarlet in venice. and to this purpose i cannot passe it ouer, but i must declare vnto you, that in china, all artes in a maner, florishe in the highest decree of excellency that may be, for many reasons, but amongst the rest, chiefely for this, bycause the children are bound to their fathers mistery and . so that, foras∣much as they are borne, as it were, with a resolute minde to their fathers , & the fathers hide not from them any thing, but teach them & instruct them with all affection, assiduity, diligence and care:",train,occupation_or_craft,0.6500413017746517
561,A04391:2210,trade,A04391.txt,2210,1,Trade,182,187,In the same ranke are the rest:,"where is the Tradesman, (as Iob of the good Messenger) one of a thousand, let him stand forth, whose heart tels him, that truely and sincerely in his Trade and Calling hee aymes aright?","and so all others, let their soules speake.","In the same ranke are the rest: where is the Tradesman, (as Iob of the good Messenger) one of a thousand, let him stand forth, whose heart tels him, that truely and sincerely in his Trade and Calling hee aymes aright? and so all others, let their soules speake.",49,2,occupation_or_craft,calling,"in the same ranke are the rest: where is the tradesman, (as iob of the good messenger) one of a thousand, let him stand forth, whose heart tels him, that truely and sincerely in his and hee aymes aright? and so all others, let their soules speake.",train,occupation_or_craft,0.6805355797556014
4609,A16489:1516,trade,A16489.txt,1516,1,trade,204,209,The incivility (wherewith this so goodly a kingdome hath beene much branded) hath chiefly arisen from want of education and learning:,"And secondly, for that the Country aboundeth with idle men, having no trade where∣upon to live:","which onely abuse hath incouraged rebellion, the Ring-leaders not doubting to bee followed by these swarmes of dissolute persons, ready to take armes upon any occasion for desire of spoile.","The incivility (wherewith this so goodly a kingdome hath beene much branded) hath chiefly arisen from want of education and learning: And secondly, for that the Country aboundeth with idle men, having no trade where∣upon to live: which onely abuse hath incouraged rebellion, the Ring-leaders not doubting to bee followed by these swarmes of dissolute persons, ready to take armes upon any occasion for desire of spoile.",67,2,occupation_or_craft,education,"the incivility (wherewith this so goodly a kingdome hath beene much branded) hath chiefly arisen from want of and learning: and secondly, for that the country aboundeth with idle men, having no where∣upon to live: which onely abuse hath incouraged rebellion, the ring-leaders not doubting to bee followed by these swarmes of dissolute persons, ready to take armes upon any occasion for desire of spoile.",train,occupation_or_craft,0.5628513336338755
191,A02031:5560,trade,A02031.txt,5560,1,trade,54,59,But when his,"pouerty, and meannesse of his education, trade, parents, kinsfolks come into their mindes, they are offended, they yeeld no honour, affoord no entertainment, they beleeue nothing, but turne about to their olde biasse.","So Pauls Gospell is despised of the flanting Preachers of Corinth, because his bodily presence was weake, and his Sermons without Philosophy and ^^hetoricke.","But when his pouerty, and meannesse of his education, trade, parents, kinsfolks come into their mindes, they are offended, they yeeld no honour, affoord no entertainment, they beleeue nothing, but turne about to their olde biasse. So Pauls Gospell is despised of the flanting Preachers of Corinth, because his bodily presence was weake, and his Sermons without Philosophy and ^^hetoricke.",60,3,occupation_or_craft,"education, parents","but when his pouerty, and meannesse of his , , , kinsfolks come into their mindes, they are offended, they yeeld no honour, affoord no entertainment, they beleeue nothing, but turne about to their olde biasse. so pauls gospell is despised of the flanting preachers of corinth, because his bodily presence was weake, and his sermons without philosophy and ^^hetoricke.",train,occupation_or_craft,0.5603982727649688
4379,A15137:4591,trade,A15137.txt,4591,1,Trade,75,80,"Then sayes Apollo, (meaning to make sport)","What occupation use you, Art or Trade?",Are you a Virgine?,"Then sayes Apollo, (meaning to make sport) What occupation use you, Art or Trade? Are you a Virgine?",18,3,occupation_or_craft,"art, occupation","then sayes apollo, (meaning to make sport) what use you, or ? are you a virgine?",train,occupation_or_craft,0.6429551136063766
6315,A71306:10083,trade,A71306.txt,10083,1,trade,637,642,their table who immediate with their own tool and weapon either lay down or stand in their house they base and barbarous murder not spare either age or sex man woman or child so sudden in their cruel execution that few or none discern the weapon or blow that bring they to destruction in which manner they also slay many of our people then at their several work and husbandry in the field and without their house some in plant,corn and tobacco some in garden some in make brick building saw and other kind of husbandry they well know in what place and quarter each of our man be in regard of their daily familiarity and resort to we for trade and other negotiation which the more willing be by we continue and cherish for the desire we have of effect that great masterpiece of work their conversion and by this mean that fatal Friday morning there fall under,the bloody and barbarous hand of that perfidious and inhuman people contrary to all law of God and man of nature and nation three hundred and forty seven man woman and child most by their own 347.,their table who immediate with their own tool and weapon either lay down or stand in their house they base and barbarous murder not spare either age or sex man woman or child so sudden in their cruel execution that few or none discern the weapon or blow that bring they to destruction in which manner they also slay many of our people then at their several work and husbandry in the field and without their house some in plant corn and tobacco some in garden some in make brick building saw and other kind of husbandry they well know in what place and quarter each of our man be in regard of their daily familiarity and resort to we for trade and other negotiation which the more willing be by we continue and cherish for the desire we have of effect that great masterpiece of work their conversion and by this mean that fatal Friday morning there fall under the bloody and barbarous hand of that perfidious and inhuman people contrary to all law of God and man of nature and nation three hundred and forty seven man woman and child most by their own 347.,197,0,occupation_or_craft,work,their table who immediate with their own tool and weapon either lay down or stand in their house they base and barbarous murder not spare either age or sex man woman or child so sudden in their cruel execution that few or none discern the weapon or blow that bring they to destruction in which manner they also slay many of our people then at their several and husbandry in the field and without their house some in plant corn and tobacco some in garden some in make brick building saw and other kind of husbandry they well know in what place and quarter each of our man be in regard of their daily familiarity and resort to we for and other negotiation which the more willing be by we continue and cherish for the desire we have of effect that great masterpiece of their conversion and by this mean that fatal friday morning there fall under the bloody and barbarous hand of that perfidious and inhuman people contrary to all law of god and man of nature and nation three hundred and forty seven man woman and child most by their own 347.,train,occupation_or_craft,0.6905624482088795
2155,A10231(1):12605,trade,A10231(1).txt,12605,1,trade,646,651,heat more than other part of Persia no person be there permit to be idle Hispaan be think by some to be Hecatompolis the wall be a day journey about on horseback before the great now the royal city of the persian it have a strong fort two seraglio the wall whereof glister with red marble and parget of diverse colour pave all with Mosaique work all thing else combine majesty and loveliness magnificence and beauty the inhabitant as do,the ancient parthian who chief city it sometime have be buy sell talk and perform all their public and private affair on horseback the gentleman never go on foot sciras be think to be Persepolis it be rich of trade and there be the best armour make in all the east of iron and steel cunning temper with the juice of certain herb the government of this state in war and peace I leave to m m Sansouino reg.,l.,heat more than other part of Persia no person be there permit to be idle Hispaan be think by some to be Hecatompolis the wall be a day journey about on horseback before the great now the royal city of the persian it have a strong fort two seraglio the wall whereof glister with red marble and parget of diverse colour pave all with Mosaique work all thing else combine majesty and loveliness magnificence and beauty the inhabitant as do the ancient parthian who chief city it sometime have be buy sell talk and perform all their public and private affair on horseback the gentleman never go on foot sciras be think to be Persepolis it be rich of trade and there be the best armour make in all the east of iron and steel cunning temper with the juice of certain herb the government of this state in war and peace I leave to m m Sansouino reg. l.,160,0,occupation_or_craft,work,heat more than other part of persia no person be there permit to be idle hispaan be think by some to be hecatompolis the wall be a day journey about on horseback before the great now the royal city of the persian it have a strong fort two seraglio the wall whereof glister with red marble and parget of diverse colour pave all with mosaique all thing else combine majesty and loveliness magnificence and beauty the inhabitant as do the ancient parthian who chief city it sometime have be buy sell talk and perform all their public and private affair on horseback the gentleman never go on foot sciras be think to be persepolis it be rich of and there be the best armour make in all the east of iron and steel cunning temper with the juice of certain herb the government of this state in war and peace i leave to m m sansouino reg. l.,train,occupation_or_craft,0.6267595395796994
3857,A12461:9616,trade,A12461.txt,9616,1,trade,114,119,"The most of them liue together as one family or houshold, Their order of gouernment.","yet euery man fol∣loweth his trade and profession both by sea and land, and all for a generall stocke, out of which they haue all their maintenance, vntill there be a diuident betwixt the Planters and the Aduenturers.","Those Planters are not seruants to the Ad∣uenturers here, but haue onely councells of directions from them, but no iniun∣ctions or command, and all the masters of families are partners in land or whatso∣euer, setting their labours against the stocke, till certaine yeeres be expired for the diuision:","The most of them liue together as one family or houshold, Their order of gouernment. yet euery man fol∣loweth his trade and profession both by sea and land, and all for a generall stocke, out of which they haue all their maintenance, vntill there be a diuident betwixt the Planters and the Aduenturers. Those Planters are not seruants to the Ad∣uenturers here, but haue onely councells of directions from them, but no iniun∣ctions or command, and all the masters of families are partners in land or whatso∣euer, setting their labours against the stocke, till certaine yeeres be expired for the diuision:",101,2,occupation_or_craft,profession,"the most of them liue together as one family or houshold, their order of gouernment. yet euery man fol∣loweth his and both by sea and land, and all for a generall stocke, out of which they haue all their maintenance, vntill there be a diuident betwixt the planters and the aduenturers. those planters are not seruants to the ad∣uenturers here, but haue onely councells of directions from them, but no iniun∣ctions or command, and all the masters of families are partners in land or whatso∣euer, setting their labours against the stocke, till certaine yeeres be expired for the diuision:",train,occupation_or_craft,0.6574467672307138
4857,A17958:508,trade,A17958.txt,508,1,trade,297,302,"Labour brought plentie, plentie, cheapnesse, Corne.","and cheapnesse sought a vent beyond the seas, some by procuring licence, and more by stealth (if at least the common brute doe not wrong them with a slaunder) so as, had not the Imbargo with Spaine (whither most was transported) foreclosed this trade, Cornwall was likely in few yeeres, to reape no little wealth by the same.","And yet, whosoeuer looketh into the endeuour which the Cornish husbandman is driuen to vse about Dressing the groud his Tillage, shall find the trauell painefull, the time te∣dious, and the expences verie chargeable.","Labour brought plentie, plentie, cheapnesse, Corne. and cheapnesse sought a vent beyond the seas, some by procuring licence, and more by stealth (if at least the common brute doe not wrong them with a slaunder) so as, had not the Imbargo with Spaine (whither most was transported) foreclosed this trade, Cornwall was likely in few yeeres, to reape no little wealth by the same. And yet, whosoeuer looketh into the endeuour which the Cornish husbandman is driuen to vse about Dressing the groud his Tillage, shall find the trauell painefull, the time te∣dious, and the expences verie chargeable.",98,2,occupation_or_craft,labour,"brought plentie, plentie, cheapnesse, corne. and cheapnesse sought a vent beyond the seas, some by procuring licence, and more by stealth (if at least the common brute doe not wrong them with a slaunder) so as, had not the imbargo with spaine (whither most was transported) foreclosed this , cornwall was likely in few yeeres, to reape no little wealth by the same. and yet, whosoeuer looketh into the endeuour which the cornish husbandman is driuen to vse about dressing the groud his tillage, shall find the trauell painefull, the time te∣dious, and the expences verie chargeable.",train,occupation_or_craft,0.5761584117132765
510,A03207:24426,trade,A03207.txt,24426,1,trade,86,91,And this of his execrable Art was the miserable end.,"Now of those Iuglers that make a trade and profession thereof, and do sell their trickes for money, there are diuers examples.","Of one Zito a Bohomian,Zito the Bohemian a cu^ning Iugler.","And this of his execrable Art was the miserable end. Now of those Iuglers that make a trade and profession thereof, and do sell their trickes for money, there are diuers examples. Of one Zito a Bohomian,Zito the Bohemian a cu^ning Iugler.",42,2,occupation_or_craft,"art, profession","and this of his execrable was the miserable end. now of those iuglers that make a and thereof, and do sell their trickes for , there are diuers examples. of one zito a bohomian,zito the bohemian a cu^ning iugler.",train,occupation_or_craft,0.5976007312913034
4271,A14770:10032,trade,A14770.txt,10032,1,trade,654,659,"Now that this people is thus tythed and ordered, and every one bound unto some ho∣nest trade of life, which shall bee particularly entered and set downe in the tything Booke, yet perhappes there will bee some stragglers and runnagates, which will not of themselves come in and yeeld themselves to this order, and yet after the well finishing of the present warre, and establishing of the Garrisons in all strong places of the Countrey, where their wonted refuge was most, I sup∣pose there will few stand out, or if they doe, they will shortly bee brought in by the Eares:","But yet afterwardes, lest any one of them should swerve, or any that is tyed to a trade, should afterwardes not follow the same, according to this institution, but should straggle up and downe the Countrey, or mich in Corners a∣mongst their Friends idlely, as Carrowes, Bardes, Iesters, and such like, I would wishe that a Provost Marshall should bee ap∣pointed in every Shire, which should continually walke about the Countrey, with halfe a dozen, or halfe a score horsemen, to take up such loose persons as they should finde thus wande∣ring, whome hee should punish by his owne authority, with such paines as the person shall seeme to deserve;","for if hee be but once so taken idlely roguing, hee may punish him more lightly, as with stockes, or such like;","Now that this people is thus tythed and ordered, and every one bound unto some ho∣nest trade of life, which shall bee particularly entered and set downe in the tything Booke, yet perhappes there will bee some stragglers and runnagates, which will not of themselves come in and yeeld themselves to this order, and yet after the well finishing of the present warre, and establishing of the Garrisons in all strong places of the Countrey, where their wonted refuge was most, I sup∣pose there will few stand out, or if they doe, they will shortly bee brought in by the Eares: But yet afterwardes, lest any one of them should swerve, or any that is tyed to a trade, should afterwardes not follow the same, according to this institution, but should straggle up and downe the Countrey, or mich in Corners a∣mongst their Friends idlely, as Carrowes, Bardes, Iesters, and such like, I would wishe that a Provost Marshall should bee ap∣pointed in every Shire, which should continually walke about the Countrey, with halfe a dozen, or halfe a score horsemen, to take up such loose persons as they should finde thus wande∣ring, whome hee should punish by his owne authority, with such paines as the person shall seeme to deserve; for if hee be but once so taken idlely roguing, hee may punish him more lightly, as with stockes, or such like;",233,0,occupation_or_craft,follow,"now that this people is thus tythed and ordered, and every one bound unto some ho∣nest of life, which shall bee particularly entered and set downe in the tything booke, yet perhappes there will bee some stragglers and runnagates, which will not of themselves come in and yeeld themselves to this order, and yet after the well finishing of the present warre, and establishing of the garrisons in all strong places of the countrey, where their wonted refuge was most, i sup∣pose there will few stand out, or if they doe, they will shortly bee brought in by the eares: but yet afterwardes, lest any one of them should swerve, or any that is tyed to a , should afterwardes not the same, according to this institution, but should straggle up and downe the countrey, or mich in corners a∣mongst their friends idlely, as carrowes, bardes, iesters, and such like, i would wishe that a provost marshall should bee ap∣pointed in every shire, which should continually walke about the countrey, with halfe a dozen, or halfe a score horsemen, to take up such loose persons as they should finde thus wande∣ring, whome hee should punish by his owne authority, with such paines as the person shall seeme to deserve; for if hee be but once so taken idlely roguing, hee may punish him more lightly, as with stockes, or such like;",train,occupation_or_craft,0.6757938825904758
